case_id,role_id,day_index,simulated_calendar_day,city,province,plan_family_id,plan_family_zh,action_contrast_status,contrast_basis,difference_reason_zh,baseline_owned_device_kwh,candidate_owned_device_kwh,baseline_selected_ac_proxy_kwh,candidate_selected_ac_proxy_kwh,baseline_attributable_kwh,candidate_attributable_kwh,candidate_minus_baseline_attributable_kwh,baseline_all_owned_room_24h_mean_c,candidate_all_owned_room_24h_mean_c,simulated_outdoor_min_c,simulated_outdoor_max_c,weather_kind,metric_scope,temperature_scope,feedback_rows
cityrole-0001/day-01,cityrole-0001,1,07-14,南昌市,江西,no_contrast,当日无方案动作差异,equivalent,,首日共同背景，无方案差异,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,34.16,34.16,26.60,33.10,CSWD typical-year simulated scenario,owned devices plus selected AC COP3 proxy; not full household bill,all owned rooms × all 24 hours equally weighted; not comfort score,0
cityrole-0236/day-05,cityrole-0236,5,07-18,深圳市,广东,ac_plus_device_shift,空调设定点与设备移时,meaningful,temperature_setpoint,空调设定点与设备移时,0.500000,0.500000,3.098729,2.994627,3.598729,3.494627,-0.104102,35.37,35.40,25.40,33.90,CSWD typical-year simulated scenario,owned devices plus selected AC COP3 proxy; not full household bill,all owned rooms × all 24 hours equally weighted; not comfort score,0
cityrole-0236/day-06,cityrole-0236,6,07-19,深圳市,广东,ac_plus_device_shift,空调设定点与设备移时,meaningful,temperature_setpoint,空调设定点与设备移时,0.500000,0.500000,3.563874,3.460883,4.063874,3.960883,-0.102991,36.17,36.21,25.90,34.20,CSWD typical-year simulated scenario,owned devices plus selected AC COP3 proxy; not full household bill,all owned rooms × all 24 hours equally weighted; not comfort score,0
cityrole-0236/day-07,cityrole-0236,7,07-20,深圳市,广东,ac_setpoint,空调设定点调整,meaningful,temperature_setpoint,空调设定点调整,0.000000,0.000000,3.454109,3.352643,3.454109,3.352643,-0.101466,36.81,36.85,26.60,34.00,CSWD typical-year simulated scenario,owned devices plus selected AC COP3 proxy; not full household bill,all owned rooms × all 24 hours equally weighted; not comfort score,0
cityrole-0236/day-08,cityrole-0236,8,07-21,深圳市,广东,ac_plus_device_shift,空调设定点与设备移时,meaningful,temperature_setpoint,空调设定点与设备移时,0.500000,0.500000,3.439286,3.337757,3.939286,3.837757,-0.101529,37.03,37.07,27.70,35.30,CSWD typical-year simulated scenario,owned devices plus selected AC COP3 proxy; not full household bill,all owned rooms × all 24 hours equally weighted; not comfort score,0
cityrole-0236/day-09,cityrole-0236,9,07-22,深圳市,广东,device_time_shift,设备运行移时,meaningful,device_schedule,设备运行移时,0.500000,0.500000,0.000000,0.000000,0.500000,0.500000,0.000000,37.97,38.00,28.70,35.60,CSWD typical-year simulated scenario,owned devices plus selected AC COP3 proxy; not full household bill,all owned rooms × all 24 hours equally weighted; not comfort score,0
cityrole-0236/day-10,cityrole-0236,10,07-23,深圳市,广东,device_time_shift,设备运行移时,meaningful,device_schedule,设备运行移时,0.500000,0.500000,0.000000,0.000000,0.500000,0.500000,0.000000,38.64,38.66,27.80,35.00,CSWD typical-year simulated scenario,owned devices plus selected AC COP3 proxy; not full household bill,all owned rooms × all 24 hours equally weighted; not comfort score,0
cityrole-0237/day-01,cityrole-0237,1,07-14,南京市,江苏,no_contrast,当日无方案动作差异,equivalent,,首日共同背景，无方案差异,0.500000,0.500000,6.822127,6.822127,7.322127,7.322127,0.000000,32.52,32.52,28.20,34.60,CSWD typical-year simulated scenario,owned devices plus selected AC COP3 proxy; not full household bill,all owned rooms × all 24 hours equally weighted; not comfort score,0
cityrole-0237/day-02,cityrole-0237,2,07-15,南京市,江苏,ac_plus_device_shift,空调设定点与设备移时,meaningful,temperature_setpoint,空调设定点与设备移时,0.500000,0.500000,6.819101,6.465892,7.319101,6.965892,-0.353209,32.49,32.56,27.50,34.20,CSWD typical-year simulated scenario,owned devices plus selected AC COP3 proxy; not full household bill,all owned rooms × all 24 hours equally weighted; not comfort score,0
cityrole-0237/day-03,cityrole-0237,3,07-16,南京市,江苏,ac_plus_device_shift,空调设定点与设备移时,meaningful,temperature_setpoint,空调设定点与设备移时,0.500000,0.500000,6.875415,6.571703,7.375415,7.071703,-0.303712,32.49,32.61,28.20,34.00,CSWD typical-year simulated scenario,owned devices plus selected AC COP3 proxy; not full household bill,all owned rooms × all 24 hours equally weighted; not comfort score,0
cityrole-0237/day-04,cityrole-0237,4,07-17,南京市,江苏,ac_plus_device_shift,空调设定点与设备移时,meaningful,temperature_setpoint,空调设定点与设备移时,0.500000,0.500000,6.022570,5.739628,6.522570,6.239628,-0.282942,32.19,32.33,26.20,33.50,CSWD typical-year simulated scenario,owned devices plus selected AC COP3 proxy; not full household bill,all owned rooms × all 24 hours equally weighted; not comfort score,0
cityrole-0237/day-05,cityrole-0237,5,07-18,南京市,江苏,ac_plus_device_shift,空调设定点与设备移时,meaningful,temperature_setpoint,空调设定点与设备移时,0.500000,0.500000,6.261131,5.987126,6.761131,6.487126,-0.274005,31.73,31.88,26.00,35.60,CSWD typical-year simulated scenario,owned devices plus selected AC COP3 proxy; not full household bill,all owned rooms × all 24 hours equally weighted; not comfort score,0
cityrole-0237/day-06,cityrole-0237,6,07-19,南京市,江苏,ac_plus_device_shift,空调设定点与设备移时,meaningful,temperature_setpoint,空调设定点与设备移时,0.500000,0.500000,6.842075,6.566875,7.342075,7.066875,-0.275200,32.19,32.35,27.70,36.00,CSWD typical-year simulated scenario,owned devices plus selected AC COP3 proxy; not full household bill,all owned rooms × all 24 hours equally weighted; not comfort score,0
cityrole-0237/day-07,cityrole-0237,7,07-20,南京市,江苏,ac_plus_device_shift,空调设定点与设备移时,meaningful,temperature_setpoint,空调设定点与设备移时,0.500000,0.500000,6.952136,6.681374,7.452136,7.181374,-0.270762,32.51,32.68,28.60,37.20,CSWD typical-year simulated scenario,owned devices plus selected AC COP3 proxy; not full household bill,all owned rooms × all 24 hours equally weighted; not comfort score,0
cityrole-0237/day-08,cityrole-0237,8,07-21,南京市,江苏,ac_plus_device_shift,空调设定点与设备移时,meaningful,temperature_setpoint,空调设定点与设备移时,0.500000,0.500000,6.886765,6.616814,7.386765,7.116814,-0.269951,32.51,32.68,27.20,33.90,CSWD typical-year simulated scenario,owned devices plus selected AC COP3 proxy; not full household bill,all owned rooms × all 24 hours equally weighted; not comfort score,0
cityrole-0237/day-09,cityrole-0237,9,07-22,南京市,江苏,ac_plus_device_shift,空调设定点与设备移时,meaningful,temperature_setpoint,空调设定点与设备移时,0.500000,0.500000,6.418407,6.152021,6.918407,6.652021,-0.266386,32.21,32.38,26.30,32.70,CSWD typical-year simulated scenario,owned devices plus selected AC COP3 proxy; not full household bill,all owned rooms × all 24 hours equally weighted; not comfort score,0
cityrole-0237/day-10,cityrole-0237,10,07-23,南京市,江苏,ac_plus_device_shift,空调设定点与设备移时,meaningful,temperature_setpoint,空调设定点与设备移时,0.500000,0.500000,6.040693,5.776041,6.540693,6.276041,-0.264652,31.82,31.99,24.90,32.70,CSWD typical-year simulated scenario,owned devices plus selected AC COP3 proxy; not full household bill,all owned rooms × all 24 hours equally weighted; not comfort score,0
cityrole-0238/day-01,cityrole-0238,1,07-14,泰安市,山东,no_contrast,当日无方案动作差异,equivalent,,首日共同背景，无方案差异,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,31.26,31.26,20.70,28.80,CSWD typical-year simulated scenario,owned devices plus selected AC COP3 proxy; not full household bill,all owned rooms × all 24 hours equally weighted; not comfort score,0
cityrole-0238/day-02,cityrole-0238,2,07-15,泰安市,山东,ac_setpoint,空调设定点调整,meaningful,temperature_setpoint,空调设定点调整,0.000000,0.000000,1.777947,1.622063,1.777947,1.622063,-0.155884,30.02,30.13,23.00,27.90,CSWD typical-year simulated scenario,owned devices plus selected AC COP3 proxy; not full household bill,all owned rooms × all 24 hours equally weighted; not comfort score,0
cityrole-0238/day-03,cityrole-0238,3,07-16,泰安市,山东,ac_setpoint,空调设定点调整,meaningful,temperature_setpoint,空调设定点调整,0.000000,0.000000,1.868746,1.722266,1.868746,1.722266,-0.146480,29.35,29.53,22.40,29.50,CSWD typical-year simulated scenario,owned devices plus selected AC COP3 proxy; not full household bill,all owned rooms × all 24 hours equally weighted; not comfort score,0
cityrole-0238/day-04,cityrole-0238,4,07-17,泰安市,山东,ac_setpoint,空调设定点调整,meaningful,temperature_setpoint,空调设定点调整,0.000000,0.000000,1.470093,1.329709,1.470093,1.329709,-0.140384,29.20,29.39,22.80,26.00,CSWD typical-year simulated scenario,owned devices plus selected AC COP3 proxy; not full household bill,all owned rooms × all 24 hours equally weighted; not comfort score,0
cityrole-0238/day-05,cityrole-0238,5,07-18,泰安市,山东,no_contrast,当日无方案动作差异,equivalent,,当日无合法方案改变,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.04,30.14,21.90,28.50,CSWD typical-year simulated scenario,owned devices plus selected AC COP3 proxy; not full household bill,all owned rooms × all 24 hours equally weighted; not comfort score,0
cityrole-0238/day-06,cityrole-0238,6,07-19,泰安市,山东,no_contrast,当日无方案动作差异,equivalent,,当日无合法方案改变,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,31.21,31.24,23.20,31.50,CSWD typical-year simulated scenario,owned devices plus selected AC COP3 proxy; not full household bill,all owned rooms × all 24 hours equally weighted; not comfort score,0
cityrole-0238/day-07,cityrole-0238,7,07-20,泰安市,山东,no_contrast,当日无方案动作差异,equivalent,,当日无合法方案改变,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,31.92,31.93,25.80,33.30,CSWD typical-year simulated scenario,owned devices plus selected AC COP3 proxy; not full household bill,all owned rooms × all 24 hours equally weighted; not comfort score,0
cityrole-0238/day-08,cityrole-0238,8,07-21,泰安市,山东,no_contrast,当日无方案动作差异,equivalent,,当日无合法方案改变,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,31.99,31.99,23.60,31.60,CSWD typical-year simulated scenario,owned devices plus selected AC COP3 proxy; not full household bill,all owned rooms × all 24 hours equally weighted; not comfort score,0
cityrole-0238/day-09,cityrole-0238,9,07-22,泰安市,山东,ac_setpoint,空调设定点调整,meaningful,temperature_setpoint,空调设定点调整,0.000000,0.000000,2.316908,2.165469,2.316908,2.165469,-0.151439,30.85,30.98,25.80,34.00,CSWD typical-year simulated scenario,owned devices plus selected AC COP3 proxy; not full household bill,all owned rooms × all 24 hours equally weighted; not comfort score,0
cityrole-0238/day-10,cityrole-0238,10,07-23,泰安市,山东,ac_setpoint,空调设定点调整,meaningful,temperature_setpoint,空调设定点调整,0.000000,0.000000,2.403615,2.268675,2.403615,2.268675,-0.134940,30.50,30.69,28.70,36.80,CSWD typical-year simulated scenario,owned devices plus selected AC COP3 proxy; not full household bill,all owned rooms × all 24 hours equally weighted; not comfort score,0
cityrole-0239/day-01,cityrole-0239,1,07-14,潮州市,广东,no_contrast,当日无方案动作差异,equivalent,,首日共同背景，无方案差异,2.300000,2.300000,0.199485,0.199485,2.499485,2.499485,0.000000,22.80,22.80,26.80,30.20,CSWD typical-year simulated scenario,owned devices plus selected AC COP3 proxy; not full household bill,all owned rooms × all 24 hours equally weighted; not comfort score,0
cityrole-0239/day-02,cityrole-0239,2,07-15,潮州市,广东,device_time_shift,设备运行移时,meaningful,device_schedule,设备运行移时,2.300000,2.300000,0.000000,0.000000,2.300000,2.300000,0.000000,23.41,23.41,26.80,30.10,CSWD typical-year simulated scenario,owned devices plus selected AC COP3 proxy; not full household bill,all owned rooms × all 24 hours equally weighted; not comfort score,0
cityrole-0239/day-03,cityrole-0239,3,07-16,潮州市,广东,ac_plus_device_shift,空调设定点与设备移时,meaningful,temperature_setpoint,空调设定点与设备移时,2.300000,2.300000,0.115016,0.115025,2.415016,2.415025,0.000009,23.96,23.96,25.80,32.50,CSWD typical-year simulated scenario,owned devices plus selected AC COP3 proxy; not full household bill,all owned rooms × all 24 hours equally weighted; not comfort score,0
cityrole-0239/day-04,cityrole-0239,4,07-17,潮州市,广东,no_contrast,当日无方案动作差异,equivalent,,当日无合法方案改变,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23.53,23.53,26.50,31.90,CSWD typical-year simulated scenario,owned devices plus selected AC COP3 proxy; not full household bill,all owned rooms × all 24 hours equally weighted; not comfort score,0
cityrole-0239/day-05,cityrole-0239,5,07-18,潮州市,广东,ac_plus_device_shift,空调设定点与设备移时,meaningful,temperature_setpoint,空调设定点与设备移时,1.800000,1.800000,0.171897,0.171898,1.971897,1.971898,0.000001,23.11,23.11,26.30,32.30,CSWD typical-year simulated scenario,owned devices plus selected AC COP3 proxy; not full household bill,all owned rooms × all 24 hours equally weighted; not comfort score,0
cityrole-0239/day-06,cityrole-0239,6,07-19,潮州市,广东,ac_plus_device_shift,空调设定点与设备移时,meaningful,temperature_setpoint,空调设定点与设备移时,0.500000,0.500000,0.179625,0.161770,0.679625,0.661770,-0.017855,23.38,23.38,26.10,32.50,CSWD typical-year simulated scenario,owned devices plus selected AC COP3 proxy; not full household bill,all owned rooms × all 24 hours equally weighted; not comfort score,0
cityrole-0239/day-07,cityrole-0239,7,07-20,潮州市,广东,ac_plus_device_shift,空调设定点与设备移时,meaningful,temperature_setpoint,空调设定点与设备移时,2.300000,2.300000,0.168496,0.158674,2.468496,2.458674,-0.009822,23.64,23.64,26.90,31.70,CSWD typical-year simulated scenario,owned devices plus selected AC COP3 proxy; not full household bill,all owned rooms × all 24 hours equally weighted; not comfort score,0
cityrole-0239/day-08,cityrole-0239,8,07-21,潮州市,广东,ac_plus_device_shift,空调设定点与设备移时,meaningful,temperature_setpoint,空调设定点与设备移时,2.300000,2.300000,0.194633,0.194605,2.494633,2.494605,-0.000028,22.98,22.98,27.10,30.50,CSWD typical-year simulated scenario,owned devices plus selected AC COP3 proxy; not full household bill,all owned rooms × all 24 hours equally weighted; not comfort score,0
cityrole-0239/day-09,cityrole-0239,9,07-22,潮州市,广东,device_time_shift,设备运行移时,meaningful,device_schedule,设备运行移时,2.300000,2.300000,0.000000,0.000000,2.300000,2.300000,0.000000,22.01,22.01,25.50,29.30,CSWD typical-year simulated scenario,owned devices plus selected AC COP3 proxy; not full household bill,all owned rooms × all 24 hours equally weighted; not comfort score,0
cityrole-0239/day-10,cityrole-0239,10,07-23,潮州市,广东,ac_plus_device_shift,空调设定点与设备移时,meaningful,temperature_setpoint,空调设定点与设备移时,2.300000,2.300000,0.206337,0.206407,2.506337,2.506407,0.000070,21.56,21.56,24.10,30.30,CSWD typical-year simulated scenario,owned devices plus selected AC COP3 proxy; not full household bill,all owned rooms × all 24 hours equally weighted; not comfort score,0
cityrole-0240/day-01,cityrole-0240,1,07-14,湘潭市,湖南,no_contrast,当日无方案动作差异,equivalent,,首日共同背景，无方案差异,12.200000,12.200000,0.000000,0.000000,12.200000,12.200000,0.000000,38.55,38.55,26.50,34.80,CSWD typical-year simulated scenario,owned devices plus selected AC COP3 proxy; not full household bill,all owned rooms × all 24 hours equally weighted; not comfort score,0
